,Frame,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
0,653,-9.66719420283781,55.6827458937797,-174.025126100217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.221252105837,-64.4965536474917,-42.926130310946,173.359800020718,62.5079345294434,-152.257803090613,-4.97229493621251,25.1964171671074,5.73940936179214,0,0,0,-133.300511642604,81.7599907140427,-26.8251526689522,-157.8827697653,-77.4066510794243,-3.08884807766404,-1.08931274770223,24.0615042172658,38.1639514347202,0,0,0
1,654,-9.62641630214015,55.6843062300892,-173.887246066361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.078160199724,-64.533114537119,-42.7393468369162,173.586210570189,62.2929553314904,-152.088636024784,-4.89941081247757,25.4766786340403,5.80509161790431,0,0,0,-133.563210177101,81.7853377835492,-27.0589498973524,-158.258413874457,-77.3200492277093,-2.70786592073752,-1.13038989569013,24.0664216105725,38.1340241501336,0,0,0
2,655,-9.57744607002278,55.6671296105295,-173.743274886976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.900703035825,-64.5757046347779,-42.5298817709288,173.813974363565,62.0783537998892,-151.922195154729,-4.81407129028231,25.7625124358376,5.88130978494305,0,0,0,-133.892615183735,81.8053558916769,-27.3264033650191,-158.603386988277,-77.237003667389,-2.34353751837093,-1.16947274151051,24.0681201311762,38.1094213721574,0,0,0
3,656,-9.51509756786901,55.6277615631205,-173.589550840743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.710693660201,-64.6134976857583,-42.3102841353405,174.051460638246,61.8673284100926,-151.749004762219,-4.72382585698175,26.0525592782192,5.96669794911087,0,0,0,-134.358550974623,81.8163983849661,-27.7000978095077,-158.957954388715,-77.1403665817176,-1.94764004133408,-1.20361046120722,24.0700367470476,38.0900285038121,0,0,0
4,657,-9.4466045386725,55.5582461680925,-173.429869444689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.505748513562,-64.6526897987645,-42.0687015548969,174.277305483923,61.6586845176147,-151.579187507057,-4.62775524209307,26.3483431314866,6.05551110576888,0,0,0,-134.985120289273,81.8213259318577,-28.2096620252876,-159.294535140492,-77.0324250649257,-1.54599912163863,-1.23257249063136,24.0687331036355,38.0764958766827,0,0,0
5,658,-9.36282777671044,55.4620305362253,-173.250556836055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.276766196798,-64.684603794793,-41.8050623917791,174.504643854272,61.451858529308,-151.402617332666,-4.53083990650059,26.6424333517938,6.1465896581787,0,0,0,-135.698071601478,81.8210652737264,-28.7866639927764,-159.611391688931,-76.9312584080978,-1.14955272692848,-1.26471078480215,24.06743644711,38.0624341537809,0,0,0
6,659,-9.28064429777435,55.3553468878121,-173.065919536096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.041443753386,-64.7059220842397,-41.524067837687,174.731300151986,61.2538124638106,-151.225536936296,-4.43754118994629,26.9406899158656,6.23326642700939,0,0,0,-136.43351632344,81.8171098460238,-29.3782541724982,-159.880552301139,-76.835705397244,-0.796552221142346,-1.29455169700303,24.0601745861717,38.0527717762697,0,0,0
7,660,-9.19828120158523,55.243103856992,-172.878014322603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.798827298169,-64.715649868901,-41.229206162497,174.95935417578,61.05983169123,-151.054209166766,-4.34800165054353,27.2350072684972,6.31965493280903,0,0,0,-137.196679428841,81.8106789342077,-29.9924741559514,-160.146971959266,-76.7431137690037,-0.459552954432391,-1.33119960521571,24.0455849726856,38.0418140770105,0,0,0
8,661,-9.11429769327528,55.1365175511124,-172.6791191797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.558364807214,-64.7138772787533,-40.9331808747176,175.185674038316,60.8756950005904,-150.887343771849,-4.26278879892047,27.5344977443947,6.40178262369411,0,0,0,-137.976053566755,81.7992865815136,-30.6175496986689,-160.419980239735,-76.6417304512495,-0.127311535037994,-1.36748541939607,24.0269731066722,38.0304159058443,0,0,0
9,662,-9.02723368383712,55.0340777208693,-172.470449949807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.327353391534,-64.7039546455466,-40.6319340694674,175.401638491095,60.6987619443209,-150.72133430581,-4.1860371641471,27.8378134892174,6.47904801794655,0,0,0,-138.759182886071,81.78085170018,-31.2390371416167,-160.683812333445,-76.5381193267116,0.191518270393031,-1.40724076687528,24.0130724762046,38.0173634398471,0,0,0
10,663,-8.92840885070692,54.9270224754305,-172.240584377708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.100219878196,-64.6862821539983,-40.3185974184737,175.593135862442,60.5257157746832,-150.560889569223,-4.12027867738566,28.147038060059,6.54995965705957,0,0,0,-139.513688804726,81.7631128939163,-31.8308237948814,-160.959407298228,-76.4307534669911,0.516543377359551,-1.4489918344326,23.9984830023877,38.0031294214798,0,0,0
11,664,-8.81960503686669,54.8167889531049,-171.988594704919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.87016949724,-64.6672201129217,-39.982977142253,175.758587808234,60.3492433632482,-150.401355796995,-4.06192478283854,28.4600686345612,6.61762141138261,0,0,0,-140.211537461516,81.7492246934449,-32.362238694344,-161.247944165649,-76.3240372593977,0.85436716993066,-1.48599375597817,23.9879092988096,37.9926626983138,0,0,0
12,665,-8.69863288290269,54.7014096546355,-171.706403675272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.640723793597,-64.6392433684946,-39.6199077783285,175.90720675111,60.1683058311549,-150.242677172145,-4.00688685870098,28.7783278266029,6.68252197971395,0,0,0,-140.821012680617,81.7404857113232,-32.8066345307255,-161.54413725075,-76.2173613684424,1.19703781672301,-1.52411644284499,23.9806509135194,37.9792034663842,0,0,0
