,Frame,T8_Head Lateral Bending,T8_Head Axial Bending,T8_Head Flexion/Extension,T8_LeftUpperArm Lateral Bending,T8_LeftUpperArm Axial Bending,T8_LeftUpperArm Flexion/Extension,T8_RightUpperArm Lateral Bending,T8_RightUpperArm Axial Bending,T8_RightUpperArm Flexion/Extension,Pelvis_T8 Lateral Bending,Pelvis_T8 Axial Bending,Pelvis_T8 Flexion/Extension,Vertical_Pelvis Lateral Bending,Vertical_Pelvis Axial Bending,Vertical_Pelvis Flexion/Extension,Vertical_T8 Lateral Bending,Vertical_T8 Axial Bending,Vertical_T8 Flexion/Extension
0,668,0,0,0,89.9943093830604,-129.198065935686,-129.204241481967,89.9943093834447,50.8019340641796,50.795758517898,0,0,0,0.211417062341227,0,23.7904892324084,0.211417062341227,0,23.7904892324084
1,669,0,0,0,89.9936861742271,-127.512063012104,-127.518112718146,89.9936861744003,52.4879369877676,52.4818872817262,0,0,0,0.0958809449263692,0,23.6759280028092,0.0958809449263692,0,23.6759280028092
2,670,0,0,0,89.9932436790906,-128.131124159314,-128.136875707841,89.9932436791445,51.8688758405283,51.8631242920012,0,0,0,-0.0280362026646298,0,23.5670066111094,-0.0280362026646298,0,23.5670066111094
3,671,0,0,0,89.992955132862,-127.958712535522,-127.964365166721,89.9929551329655,52.0412874643555,52.0356348331564,0,0,0,-0.156480077497016,0,23.459535354612,-0.156480077497016,0,23.459535354612
4,672,0,0,0,89.9929128834809,-127.985978596036,-127.991760035473,89.9929128835838,52.0140214038881,52.008239964452,0,0,0,-0.285154185739355,0,23.3491508521924,-0.285154185739355,0,23.3491508521924
5,673,0,0,0,89.9928331477124,-127.893803836262,-127.899940316784,89.9928331477632,52.1061961636546,52.1000596831332,0,0,0,-0.414812963293747,0,23.2315480499063,-0.414812963293747,0,23.2315480499063
6,674,0,0,0,89.993028701286,-125.213547739185,-125.219424059404,89.9930287013382,54.7864522606843,54.7805759404652,0,0,0,-0.536758220027784,0,23.1192634170534,-0.536758220027784,0,23.1192634170534
7,675,0,0,0,89.9929569371369,-124.682128839381,-124.687402586291,89.9929569373439,55.3178711605499,55.31259741364,0,0,0,-0.659357547902908,0,23.0185207089549,-0.659357547902908,0,23.0185207089549
8,676,0,0,0,89.9936193072433,-123.15720370424,-123.161969179139,89.9936193072433,56.8427962957684,56.8380308208688,0,0,0,-0.767505291587622,0,22.9272340242317,-0.767505291587622,0,22.9272340242317
9,677,0,0,0,89.9944757160239,-121.532227606271,-121.536573521602,89.9944757160898,58.4677723934755,58.4634264781452,0,0,0,-0.858800561298424,0,22.8438289939114,-0.858800561298431,0,22.8438289939114
10,678,0,0,0,89.9957780067906,-120.808913783099,-120.812795740853,89.9957780070495,59.1910862167835,59.1872042590304,0,0,0,-0.927193357866379,0,22.7694878086489,-0.92719335786638,0,22.7694878086489
11,679,0,0,0,89.9975042811859,-130.381772573332,-130.385020000521,89.9975042814779,49.6182274264118,49.6149799992232,0,0,0,-0.97135863738769,0,22.7078594648791,-0.971358637387689,0,22.7078594648791
12,680,0,0,0,89.9986964704867,176.178898461742,176.176044678637,89.9986964710459,-3.82110153820472,-3.82395532130994,0,0,0,-0.99384689149865,0,22.6541010946415,-0.993846891498657,0,22.6541010946415
13,681,0,0,0,89.9974945445379,119.646053649081,119.643218571674,89.9974945449743,-60.3539463505842,-60.3567814279916,0,0,0,-0.998825996078926,0,22.6010167544641,-0.998825996078926,0,22.6010167544641
14,682,0,0,0,89.995845779925,110.80179316274,110.798882648734,89.9958457800128,-69.1982068371864,-69.2011173511924,0,0,0,-0.995310377209939,0,22.5469632992988,-0.995310377209934,0,22.5469632992988
15,683,0,0,0,89.9945527072164,107.359880425014,107.356650171918,89.9945527072833,-72.6401195749188,-72.6433498280149,0,0,0,-0.984404714928659,0,22.4870069842638,-0.984404714928659,0,22.4870069842638
16,684,0,0,0,89.9940155397782,109.06751057412,109.064179945922,89.9940155399609,-70.932489425767,-70.9358200539645,0,0,0,-0.976827342103187,0,22.4254811380829,-0.976827342103187,0,22.4254811380829
17,685,0,0,0,89.9919080642607,114.951272176969,114.947874727947,89.9919080643958,-65.0487278229048,-65.0521252719272,0,0,0,-0.98455826232955,0,22.3632877408818,-0.98455826232955,0,22.3632877408818
18,686,0,0,0,89.9943296942873,115.710377887798,115.706857058744,89.9943296944801,-64.289622112074,-64.2931429411281,0,0,0,-0.990915543773642,0,22.2979135956842,-0.990915543773642,0,22.2979135956842
19,687,0,0,0,89.9958903660736,119.71003629126,119.706574038867,89.9958903663396,-60.2899637085052,-60.2934259608976,0,0,0,-1.00158936776696,0,22.2333519988363,-1.00158936776696,0,22.2333519988363
20,688,0,0,0,89.9974099020612,126.98304036564,126.97979789084,89.9974099022019,-53.0169596339067,-53.0202021087068,0,0,0,-1.0148439525813,0,22.1726398124062,-1.0148439525813,0,22.1726398124062
21,689,0,0,0,89.9989673996877,139.163165910495,139.159903324731,89.9989674000407,-40.8368340891564,-40.8400966749197,0,0,0,-1.02380977258045,0,22.1108439159898,-1.02380977258045,0,22.1108439159898
22,690,0,0,0,89.9991703942501,-88.4109921359015,-88.4147828047281,89.9991703942501,91.5890078630039,91.5852171941772,0,0,0,-1.02904196459435,0,22.0379956605472,-1.02904196459435,0,22.0379956605472
23,691,0,0,0,89.9977673244533,-64.5526509848047,-64.5572907733344,89.9977673247797,115.447349014458,115.442709225929,0,0,0,-1.02518435346107,0,21.9482970464988,-1.02518435346107,0,21.9482970464988
24,692,0,0,0,89.9967683861091,-58.9856828331631,-58.9908530974294,89.9967683861091,121.014317166644,121.009146902377,0,0,0,-1.01359114303873,0,21.8485976579028,-1.01359114303874,0,21.8485976579028
25,693,0,0,0,89.9962618865632,-58.3724734165727,-58.3778362065196,89.9962618868557,121.627526583193,121.622163793246,0,0,0,-0.999684244944585,0,21.7454581515734,-0.999684244944579,0,21.7454581515734
26,694,0,0,0,89.9962939018519,-57.8892884943463,-57.8941748383454,89.9962939022452,122.110711505496,122.105825161497,0,0,0,-0.985323963107668,0,21.6520755321578,-0.985323963107668,0,21.6520755321578
27,695,0,0,0,89.9967638101011,-60.1299392488948,-60.1343843981008,89.9967638104389,119.870060750578,119.865615601372,0,0,0,-0.975478297986493,0,21.5671644655258,-0.975478297986493,0,21.5671644655257
28,696,0,0,0,89.9973753460864,-67.8303490212659,-67.8344576413436,89.9973753462253,112.16965097856,112.165542358482,0,0,0,-0.974828179457274,0,21.4886686989169,-0.974828179457274,0,21.4886686989169
29,697,0,0,0,89.9978971740545,-82.9201971732486,-82.9241553959558,89.9978971744011,97.0798028264953,97.0758446037881,0,0,0,-0.985573114811186,0,21.4129512092179,-0.985573114811186,0,21.4129512092179
30,698,0,0,0,89.9982758544839,-104.757000815403,-104.760443795958,89.9982758549067,75.2429991843881,75.2395562038324,0,0,0,-1.00641052815255,0,21.3475160488627,-1.00641052815255,0,21.3475160488627
31,699,0,0,0,89.9980554443485,-130.452183730343,-130.454939336576,89.9980554447234,49.5478162689717,49.5450606627393,0,0,0,-1.04174280082445,0,21.2953557997401,-1.04174280082445,0,21.2953557997401
32,700,0,0,0,89.9974421014224,-136.922820467046,-136.924820560137,89.9974421017074,43.0771795327411,43.0751794396504,0,0,0,-1.09060681586468,0,21.257493311656,-1.09060681586468,0,21.257493311656
33,701,0,0,0,89.9964083551963,-126.361306711039,-126.363153777392,89.9964083557037,53.6386932887656,53.636846222413,0,0,0,-1.15286147374907,0,21.2214608349002,-1.15286147374907,0,21.2214608349002
34,702,0,0,0,89.9947796252118,-116.69741494445,-116.699498187323,89.9947796254213,63.3025850553606,63.3005018124875,0,0,0,-1.23237183464836,0,21.1797710013562,-1.23237183464836,0,21.1797710013562
35,703,0,0,0,89.9927043593625,-109.18468129872,-109.186877242546,89.9927043594624,70.8153187011489,70.8131227573227,0,0,0,-1.32913351677231,0,21.1349706813653,-1.32913351677229,0,21.1349706813653
36,704,0,0,0,89.9906409224534,-103.187249966274,-103.189245501761,89.9906409225702,76.8127500336125,76.8107544981254,0,0,0,-1.43678446874276,0,21.0930359565733,-1.43678446874276,0,21.0930359565733
37,705,0,0,0,89.9899175097373,-106.411751257935,-106.413674498773,89.9899175097734,73.5882487420013,73.5863255011627,0,0,0,-1.56225586041338,0,21.051754796185,-1.56225586041338,0,21.051754796185
38,706,0,0,0,89.9873929233004,-96.477006294581,-96.479087047608,89.9873929233293,83.522993705361,83.520912952334,0,0,0,-1.67998169263252,0,21.005268640132,-1.67998169263252,0,21.005268640132
39,707,0,0,0,89.9862078603716,-93.9669234032737,-93.9689139026573,89.986207860398,86.0330765967003,86.0310860973167,0,0,0,-1.79789393447832,0,20.9595876025055,-1.79789393447832,0,20.9595876025055
40,708,0,0,0,89.9856524528986,-92.73689338902,-92.7389052530597,89.9856524529241,87.2631066108655,87.2610947468258,0,0,0,-1.91451161250834,0,20.9125231232222,-1.91451161250834,0,20.9125231232222
41,709,0,0,0,89.9855962599489,-91.8735127573468,-91.8755141779733,89.9855962599742,88.1264872426028,88.1244858219764,0,0,0,-2.02710147486919,0,20.8651206758072,-2.02710147486919,0,20.8651206758072
42,710,0,0,0,89.9862829263531,-90.3020903958322,-90.3035074657891,89.9862829264063,89.6979096040482,89.6964925340913,0,0,0,-2.12664102325428,0,20.8293785038795,-2.12664102325428,0,20.8293785038795
43,711,0,0,0,89.9873236647435,-87.15662046171,-87.1575073190577,89.987323664801,92.8433795381458,92.8424926807981,0,0,0,-2.20475232063576,0,20.8040211856099,-2.20475232063576,0,20.8040211856099
44,712,0,0,0,89.9884224479786,-84.9605457306715,-84.9617726701669,89.9884224480101,95.0394542691879,95.0382273296925,0,0,0,-2.26738577037242,0,20.771882698421,-2.26738577037242,0,20.771882698421
45,713,0,0,0,89.9899627038788,-85.0472317341025,-85.048908477793,89.9899627039151,94.9527682658616,94.9510915221711,0,0,0,-2.32193560503448,0,20.7320547600066,-2.32193560503448,0,20.7320547600066
46,714,0,0,0,89.9919367048902,-85.2440635152472,-85.2465185448012,89.9919367050258,94.75593648462,94.753481455066,0,0,0,-2.36561686120934,0,20.6785071471661,-2.36561686120934,0,20.6785071471661
47,715,0,0,0,89.9942720815358,-90.908005721005,-90.9112561131486,89.9942720815358,89.0919942789951,89.0887438868515,0,0,0,-2.40721492945422,0,20.6115729065168,-2.40721492945422,0,20.6115729065168
48,716,0,0,0,89.9971955735863,-104.038379369519,-104.042252970162,89.9971955739762,75.9616206300891,75.9577470294456,0,0,0,-2.43780902884283,0,20.5353591328964,-2.43780902884282,0,20.5353591328964
49,717,0,0,0,89.9988384871581,164.856074950238,164.851308625417,89.9988384871581,-15.1439250498422,-15.1486913746632,0,0,0,-2.45480892381031,0,20.4443642228294,-2.45480892381031,0,20.4443642228293
50,718,0,0,0,89.9969496938934,108.05739741256,108.050942940192,89.9969496938934,-71.9426025872124,-71.9490570595808,0,0,0,-2.44919681922558,0,20.3226228798707,-2.44919681922558,0,20.3226228798707
51,719,0,0,0,89.9954101784664,91.515365993749,91.5067311630337,89.9954101787046,-88.4846340060108,-88.4932688367261,0,0,0,-2.41533098016648,0,20.160300961939,-2.41533098016648,0,20.160300961939
